Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
EI,Emissions intensities,558,Nicaragua,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,0.2489,E,Estimated value
EI,Emissions intensities,558,Nicaragua,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,59.6425,E,Estimated value
EI,Emissions intensities,558,Nicaragua,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.8698,E,Estimated value
EI,Emissions intensities,558,Nicaragua,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,50.4027,E,Estimated value
EI,Emissions intensities,558,Nicaragua,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,61.2546,E,Estimated value
EI,Emissions intensities,558,Nicaragua,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.5411,E,Estimated value
EI,Emissions intensities,558,Nicaragua,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.6807,E,Estimated value
EI,Emissions intensities,558,Nicaragua,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,9.8575,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.0992,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,0.7031,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,270.5999,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,6.0976,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,112.7408,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,3.9208,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,122.8028,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,5.3994,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,2293,Raw milk of camel,2023,2023,kg CO2eq/kg,3.6047,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,3.407,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,2.1111,E,Estimated value
EI,Emissions intensities,562,Niger,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,7.7843,E,Estimated value
EI,Emissions intensities,566,Nigeria,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1014,E,Estimated value
EI,Emissions intensities,566,Nigeria,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.6737,E,Estimated value
EI,Emissions intensities,566,Nigeria,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,75.9368,E,Estimated value
EI,Emissions intensities,566,Nigeria,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,7.9365,E,Estimated value
EI,Emissions intensities,566,Nigeria,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,77.5161,E,Estimated value
EI,Emissions intensities,566,Nigeria,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,72.481,E,Estimated value
EI,Emissions intensities,566,Nigeria,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.2675,E,Estimated value
EI,Emissions intensities,566,Nigeria,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.0963,E,Estimated value
EI,Emissions intensities,566,Nigeria,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,6.6579,E,Estimated value
EI,Emissions intensities,570,Niue,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,50.6486,E,Estimated value
EI,Emissions intensities,570,Niue,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,5.2633,E,Estimated value
EI,Emissions intensities,570,Niue,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.3681,E,Estimated value
EI,Emissions intensities,570,Niue,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.1887,E,Estimated value
EI,Emissions intensities,570,Niue,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,16.7511,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.172,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.8914,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,37.9239,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.505,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,1.1838,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,16.5321,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,3.9669,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.7604,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.4524,E,Estimated value
EI,Emissions intensities,807,North Macedonia,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,4.6415,E,Estimated value
EI,Emissions intensities,578,Norway,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.3029,E,Estimated value
EI,Emissions intensities,578,Norway,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,16.227,E,Estimated value
EI,Emissions intensities,578,Norway,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.6691,E,Estimated value
EI,Emissions intensities,578,Norway,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,28.7318,E,Estimated value
EI,Emissions intensities,578,Norway,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,0.4326,E,Estimated value
EI,Emissions intensities,578,Norway,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,31.6932,E,Estimated value
EI,Emissions intensities,578,Norway,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.3856,E,Estimated value
EI,Emissions intensities,578,Norway,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.6339,E,Estimated value
EI,Emissions intensities,578,Norway,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,1.6169,E,Estimated value
EI,Emissions intensities,512,Oman,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2427,E,Estimated value
EI,Emissions intensities,512,Oman,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,27.0521,E,Estimated value
EI,Emissions intensities,512,Oman,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.1608,E,Estimated value
EI,Emissions intensities,512,Oman,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,13.5065,E,Estimated value
EI,Emissions intensities,512,Oman,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,3.0887,E,Estimated value
EI,Emissions intensities,512,Oman,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,1.1017,E,Estimated value
EI,Emissions intensities,512,Oman,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,4.6109,E,Estimated value
EI,Emissions intensities,512,Oman,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,2.0322,E,Estimated value
EI,Emissions intensities,512,Oman,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.2699,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.3195,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.1249,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,30.495,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.4135,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,33.3496,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,1.6573,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,21112,"Meat of buffalo, fresh or chilled",2023,2023,kg CO2eq/kg,43.9623,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,2212,Raw milk of buffalo,2023,2023,kg CO2eq/kg,0.829,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,27.3212,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,4.3878,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,2293,Raw milk of camel,2023,2023,kg CO2eq/kg,0.6959,E,Estimated value
EI,Emissions intensities,586,Pakistan,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,3.0751,E,Estimated value
